"BOM Report: LOOD-17747-001, Last Modified: 2025-02-14-07-12-34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM Usage Attributes,,,,,,,,,,,,,,,,,,,Naming,,,,,,,,,,,,,,Part Attributes,,,,,,,,,,,,,,,,,,,,CAD Physical Attributes,,,,Physical Attributes,,,,,,CS Attributes,,System Attributes,,,
Level,Number,Type,Assembly Mode,L-Nr.,QTY,Unit,Version,Name,State,Service Level,"Food
Contact ",Delivery Item,"Lifetime 
Quantity",Lifetime Unit,"SPC 
Termination","Initial Spare 
Part Indic.","Operating
Element","BOM
Class 1",Name EN-US,Description EN-US,Name DE-DE,Description DE-DE,Name ZH-CHS,Description ZH-CHS,Name ES-ES,Description ES-ES,Name PT-BR,Description PT-BR,Name CS-CZ,Description CS-CZ,Name VI-VN,Description VI-VN,Partner,Source,Comparable,Configuration Type,Default Unit,"Reuse Not 
Allowed","Old Part 
Number",Machine Type,Basic Material,"Basic Material
Description",Supersede,Superseded By,"Material 
Group","No Logistic 
Relevance","Dangerous
Good Indic.",ClassNode,Legacy ID,Electrical Relevant,Doc Classification,Stackability,Delta X [mm],Delta Y [mm],Delta Z [mm],Mass [kg],Length [mm],Width [mm],Height [mm],Netto Weight,Weight Unit,Weight Code,Service Life in Months:,SPC Termination Part:,Design Office,Division,Modified by,Last Modified
2,LORC-11456-001,Standard Part,Separable,88,1,each,00.4 ,auxiliary contact S2C-H10,Released,,,,,,,,F11,K1.H2,auxiliary contact S2C-H10,"auxiliary contact S2C-H10
 manufacturer ABB
type designation S2C-H10",Hilfskontakt S2C-H10,"Hilfskontakt S2C-H10
 Hersteller ABB
Typenbezeichnung S2C-H10",辅助触点 S2C-H10,"辅助触点 S2C-H10
 制造商 ABB
型号 S2C-H10",contacto auxiliar S2C-H10,"contacto auxiliar S2C-H10
 fabricante ABB
denominación de tipo S2C-H10",contato auxiliar S2C-H10,"contato auxiliar S2C-H10
 fabricante ABB
designação de tipo S2C-H10",pomocný kontakt S2C-H10,"pomocný kontakt S2C-H10
 výrobce ABB
typové označení S2C-H10",tiếp điểm phụ S2C-H10,"tiếp điểm phụ S2C-H10
 nhà sản xuất ABB
kí hiệu chủng loại S2C-H10","BLOC, BLOA",Buy,102149554,,each,false,102206861,,,,,,,false,Dangerous Good No / Hazardous Good No,,,,,,,,,0.3,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Benzing, Matthias",2021-01-22 11:52:09
2,LOOA-15291-001,Standard Part,Component,89,1,each,00.3 ,MCB S201-C10,Released,,,,,,,,F12,K1.H2,MCB S201-C10,"MCB S201-C10
manufacturer ABB
type designation S201-C10",LS-Schalter S201-C10,"LS-Schalter S201-C10
Hersteller ABB
Typenbezeichnung S201-C10",微型断路器 S201-C10,"微型断路器 S201-C10
制造商 ABB
型号 S201-C10",interruptor automático S201-C10,"interruptor automático S201-C10
fabricante ABB
denominación de tipo S201-C10",mini disjuntor S201-C10,"mini disjuntor S201-C10
fabricante ABB
designação de tipo S201-C10",jistič vedení S201-C10,"jistič vedení S201-C10
výrobce ABB
typové označení S201-C10",bộ ngắt mạch loại nhỏ S201-C10,"bộ ngắt mạch loại nhỏ S201-C10
nhà sản xuất ABB
kí hiệu chủng loại S201-C10","BLOA, BLOC",Buy,,,each,false,102208880,,,,,,,false,Dangerous Good No / Hazardous Good No,,,,,,,,,0.25,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Benzing, Matthias",2020-06-18 01:37:40
2,LORC-11456-001,Standard Part,Separable,90,1,each,00.4 ,auxiliary contact S2C-H10,Released,,,,,,,,F12,K1.H2,auxiliary contact S2C-H10,"auxiliary contact S2C-H10
 manufacturer ABB
type designation S2C-H10",Hilfskontakt S2C-H10,"Hilfskontakt S2C-H10
 Hersteller ABB
Typenbezeichnung S2C-H10",辅助触点 S2C-H10,"辅助触点 S2C-H10
 制造商 ABB
型号 S2C-H10",contacto auxiliar S2C-H10,"contacto auxiliar S2C-H10
 fabricante ABB
denominación de tipo S2C-H10",contato auxiliar S2C-H10,"contato auxiliar S2C-H10
 fabricante ABB
designação de tipo S2C-H10",pomocný kontakt S2C-H10,"pomocný kontakt S2C-H10
 výrobce ABB
typové označení S2C-H10",tiếp điểm phụ S2C-H10,"tiếp điểm phụ S2C-H10
 nhà sản xuất ABB
kí hiệu chủng loại S2C-H10","BLOC, BLOA",Buy,102149554,,each,false,102206861,,,,,,,false,Dangerous Good No / Hazardous Good No,,,,,,,,,0.3,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Benzing, Matthias",2021-01-22 11:52:09
2,LOOA-15291-001,Standard Part,Component,91,1,each,00.3 ,MCB S201-C10,Released,,,,,,,,F13,K1.H2,MCB S201-C10,"MCB S201-C10
manufacturer ABB
type designation S201-C10",LS-Schalter S201-C10,"LS-Schalter S201-C10
Hersteller ABB
Typenbezeichnung S201-C10",微型断路器 S201-C10,"微型断路器 S201-C10
制造商 ABB
型号 S201-C10",interruptor automático S201-C10,"interruptor automático S201-C10
fabricante ABB
denominación de tipo S201-C10",mini disjuntor S201-C10,"mini disjuntor S201-C10
fabricante ABB
designação de tipo S201-C10",jistič vedení S201-C10,"jistič vedení S201-C10
výrobce ABB
typové označení S201-C10",bộ ngắt mạch loại nhỏ S201-C10,"bộ ngắt mạch loại nhỏ S201-C10
nhà sản xuất ABB
kí hiệu chủng loại S201-C10","BLOA, BLOC",Buy,,,each,false,102208880,,,,,,,false,Dangerous Good No / Hazardous Good No,,,,,,,,,0.25,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Benzing, Matthias",2020-06-18 01:37:40
2,LORC-11456-001,Standard Part,Separable,92,1,each,00.4 ,auxiliary contact S2C-H10,Released,,,,,,,,F13,K1.H2,auxiliary contact S2C-H10,"auxiliary contact S2C-H10
 manufacturer ABB
type designation S2C-H10",Hilfskontakt S2C-H10,"Hilfskontakt S2C-H10
 Hersteller ABB
Typenbezeichnung S2C-H10",辅助触点 S2C-H10,"辅助触点 S2C-H10
 制造商 ABB
型号 S2C-H10",contacto auxiliar S2C-H10,"contacto auxiliar S2C-H10
 fabricante ABB
denominación de tipo S2C-H10",contato auxiliar S2C-H10,"contato auxiliar S2C-H10
 fabricante ABB
designação de tipo S2C-H10",pomocný kontakt S2C-H10,"pomocný kontakt S2C-H10
 výrobce ABB
typové označení S2C-H10",tiếp điểm phụ S2C-H10,"tiếp điểm phụ S2C-H10
 nhà sản xuất ABB
kí hiệu chủng loại S2C-H10","BLOC, BLOA",Buy,102149554,,each,false,102206861,,,,,,,false,Dangerous Good No / Hazardous Good No,,,,,,,,,0.3,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Benzing, Matthias",2021-01-22 11:52:09
2,CLZM-89560-003,Part,Component,93,1,each,00.1 ,Sicherungsautomat - ABB S201-C16,CS Active,,,,,,,,F14,K1.H2,,,Sicherungsautomat - ABB S201-C16,"Sicherungsautomat - ABB S201-C16
--------------------
ABB S201-C16 Sicherungsautomat C-Char.
6kA 16A 1P 2CDS251001R0164
0240027
",,,,,,,,,,,BLEI,Buy,,,each,false,462724,,,,,,,false,,,,,,,,,,0,,,,,,,,,M66 M2M SC BLEI,MC Confectionery (C0),"ST, Import",2021-02-22 09:05:26
2,LORC-11456-001,Standard Part,Separable,94,1,each,00.4 ,auxiliary contact S2C-H10,Released,,,,,,,,F14,K1.H2,auxiliary contact S2C-H10,"auxiliary contact S2C-H10
 manufacturer ABB
type designation S2C-H10",Hilfskontakt S2C-H10,"Hilfskontakt S2C-H10
 Hersteller ABB
Typenbezeichnung S2C-H10",辅助触点 S2C-H10,"辅助触点 S2C-H10
 制造商 ABB
型号 S2C-H10",contacto auxiliar S2C-H10,"contacto auxiliar S2C-H10
 fabricante ABB
denominación de tipo S2C-H10",contato auxiliar S2C-H10,"contato auxiliar S2C-H10
 fabricante ABB
designação de tipo S2C-H10",pomocný kontakt S2C-H10,"pomocný kontakt S2C-H10
 výrobce ABB
typové označení S2C-H10",tiếp điểm phụ S2C-H10,"tiếp điểm phụ S2C-H10
 nhà sản xuất ABB
kí hiệu chủng loại S2C-H10","BLOC, BLOA",Buy,102149554,,each,false,102206861,,,,,,,false,Dangerous Good No / Hazardous Good No,,,,,,,,,0.3,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Benzing, Matthias",2021-01-22 11:52:09
2,CLZM-89560-003,Part,Component,95,1,each,00.1 ,Sicherungsautomat - ABB S201-C16,CS Active,,,,,,,,F15,K1.H2,,,Sicherungsautomat - ABB S201-C16,"Sicherungsautomat - ABB S201-C16
--------------------
ABB S201-C16 Sicherungsautomat C-Char.
6kA 16A 1P 2CDS251001R0164
0240027
",,,,,,,,,,,BLEI,Buy,,,each,false,462724,,,,,,,false,,,,,,,,,,0,,,,,,,,,M66 M2M SC BLEI,MC Confectionery (C0),"ST, Import",2021-02-22 09:05:26
2,LORC-11456-001,Standard Part,Separable,96,1,each,00.4 ,auxiliary contact S2C-H10,Released,,,,,,,,F15,K1.H2,auxiliary contact S2C-H10,"auxiliary contact S2C-H10
 manufacturer ABB
type designation S2C-H10",Hilfskontakt S2C-H10,"Hilfskontakt S2C-H10
 Hersteller ABB
Typenbezeichnung S2C-H10",辅助触点 S2C-H10,"辅助触点 S2C-H10
 制造商 ABB
型号 S2C-H10",contacto auxiliar S2C-H10,"contacto auxiliar S2C-H10
 fabricante ABB
denominación de tipo S2C-H10",contato auxiliar S2C-H10,"contato auxiliar S2C-H10
 fabricante ABB
designação de tipo S2C-H10",pomocný kontakt S2C-H10,"pomocný kontakt S2C-H10
 výrobce ABB
typové označení S2C-H10",tiếp điểm phụ S2C-H10,"tiếp điểm phụ S2C-H10
 nhà sản xuất ABB
kí hiệu chủng loại S2C-H10","BLOC, BLOA",Buy,102149554,,each,false,102206861,,,,,,,false,Dangerous Good No / Hazardous Good No,,,,,,,,,0.3,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Benzing, Matthias",2021-01-22 11:52:09
2,LOST-12333-001,Standard Part,Component,97,1,each,00.2 ,power supply AM-1320,Released,,,,,,,,A3,S1,power supply AM-1320,"power supply AM-1320
 manufacturer Zhongshan Kaimei Dianzi
art. no. AM-1320
specification 13.56 MHZ,2000W",Stromversorgung AM-1320,"Stromversorgung AM-1320
 Hersteller Zhongshan Kaimei Dianzi
Art.-Nr. AM-1320
Spezifikation 13.56 MHZ,2000W",电源 AM-1320,"电源 AM-1320
 制造商 Zhongshan Kaimei Dianzi
产品编号 AM-1320
规格 13.56 MHZ,2000W",alimentación de energía eléctrica,"alimentación de energía eléctrica
 AM-1320
 fabricante Zhongshan Kaimei Dianzi
n.º art. AM-1320
especificación 13.56 MHZ,2000W",alimentação elétrica AM-1320,"alimentação elétrica AM-1320
 fabricante Zhongshan Kaimei Dianzi
número do artigo AM-1320
especificação 13.56 MHZ,2000W",napájení proudem AM-1320,"napájení proudem AM-1320
 výrobce Zhongshan Kaimei Dianzi
č. položky AM-1320
specifikace 13.56 MHZ,2000W",bộ nguồn AM-1320,"bộ nguồn AM-1320
 nhà sản xuất Zhongshan Kaimei Dianzi
mã số sản phẩm AM-1320
qui định 13.56 MHZ,2000W","BLOC, BLOA",Buy,,,each,false,,,,,,,27189200,false,Dangerous Good No / Hazardous Good No,,,,,,425,276.4,131,0.01,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Administrators Manokaran, Rameshbabu",2024-07-22 10:02:43
2,LONT-10750-001,Standard Part,Component,98,1,meters,03.4 ,control cable 3G1.5mm2 ø6.7 outside,Released,,,,,,,,W115,S1,control cable 3G1.5mm2 ø6.7 outside,"control cable 3G1.5mm2 ø6.7 outside
 manufacturer Lapp-Kabel
art. no. 1119303
type ÖLFLEX CLASSIC 110",Steuerkabel 3G1.5mm2 ø6.7 aussen,"Steuerkabel 3G1.5mm2 ø6.7 aussen
 Hersteller Lapp-Kabel
Art.-Nr. 1119303
Typ ÖLFLEX CLASSIC 110",控制电缆 3G1.5mm2 ø6.7 外部,"控制电缆 3G1.5mm2 ø6.7 外部
 制造商 Lapp-Kabel
产品编号 1119303
型号 ÖLFLEX CLASSIC 110",cable de control 3G1.5mm2 ø6.7 fuera,"cable de control 3G1.5mm2 ø6.7 fuera
 fabricante Lapp-Kabel
n.º art. 1119303
tipo ÖLFLEX CLASSIC 110",cabo de controle 3G1.5mm2 ø6.7 externo,"cabo de controle 3G1.5mm2 ø6.7 externo
 fabricante Lapp-Kabel
número do artigo 1119303
tipo ÖLFLEX CLASSIC 110",řídicí kabel 3G1.5mm2 ø6.7 vnější,"řídicí kabel 3G1.5mm2 ø6.7 vnější
 výrobce Lapp-Kabel
č. položky 1119303
typ ÖLFLEX CLASSIC 110",cáp điều khiển 3G1.5mm2 ø6.7 bên ngoài,"cáp điều khiển 3G1.5mm2 ø6.7 bên ngoài
 nhà sản xuất Lapp-Kabel
mã số sản phẩm 1119303
loại ÖLFLEX CLASSIC 110",Corporate,Buy,,,meters,,10000043,,,,"UVE -30042-151,UNE -30484-183,LONT-24168-001,HAZD-18857-001",,27060000,false,Dangerous Good No / Hazardous Good No,K00687,,,,Yes,6.7,6.7,100,0.083,155,155,13,0.083,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Y A, Ankith",2024-04-10 12:28:43
2,LONT-63221-001,Standard Part,Component,99,1,each,00.1 ,crimp contact,Released,,,,,,,,,,crimp contact,"crimp contact
brand WAIN
type HME-006-MQ
art. no. 129 006 010 0002",Crimpkontakt,"Crimpkontakt
Marke WAIN
Modell HME-006-MQ
Art.-Nr. 129 006 010 0002",压接接触件,"压接接触件
品牌 WAIN
型号 HME-006-MQ
产品编号 129 006 010 0002",contacto de engarzar,"contacto de engarzar
marca WAIN
modelo HME-006-MQ
n.º art. 129 006 010 0002",terminal de crimpar,"terminal de crimpar
marca WAIN
modelo HME-006-MQ
número do artigo 129 006 010 0002",lisovaný kontakt,"lisovaný kontakt
značka WAIN
model HME-006-MQ
č. položky 129 006 010 0002",tiếp điểm kẹp,"tiếp điểm kẹp
nhãn hiệu WAIN
chủng loại HME-006-MQ
mã số sản phẩm 129 006 010 0002","BLOA, BLOC",Buy,,,each,false,,,,,,,27260701,,Dangerous Good No / Hazardous Good No,K00842,,false,B1 Business,,,,,,,,,,kg,Specified,,BELOW,M60 M2M LO BLOC,OP Optics (B8),"Wang, August",2024-12-06 01:50:22
2,LONT-63220-001,Standard Part,Component,100,1,each,00.1 ,crimp contact,Released,,,,,,,,,,crimp contact,"crimp contact
brand WAIN
type HME-006-FQ
art. no. 129 006 020 0002",Crimpkontakt,"Crimpkontakt
Marke WAIN
Modell HME-006-FQ
Art.-Nr. 129 006 020 0002",压接接触件,"压接接触件
品牌 WAIN
型号 HME-006-FQ
产品编号 129 006 020 0002",contacto de engarzar,"contacto de engarzar
marca WAIN
modelo HME-006-FQ
n.º art. 129 006 020 0002",terminal de crimpar,"terminal de crimpar
marca WAIN
modelo HME-006-FQ
número do artigo 129 006 020 0002",lisovaný kontakt,"lisovaný kontakt
značka WAIN
model HME-006-FQ
č. položky 129 006 020 0002",tiếp điểm kẹp,"tiếp điểm kẹp
nhãn hiệu WAIN
chủng loại HME-006-FQ
mã số sản phẩm 129 006 020 0002","BLOC, BLOA",Buy,,,each,false,,,,,,,27260701,,Dangerous Good No / Hazardous Good No,K00842,,false,B1 Business,,,,,,,,,,kg,Specified,,BELOW,M60 M2M LO BLOC,OP Optics (B8),"Wang, August",2024-12-06 01:50:22
1,LOOD-17748-001,Part,Separable,16,1,each,00.5 ,F-BOM EOS =S02,Released,,,,,,,,,S02,F-BOM EOS =S02,F-BOM EOS =S02,F-BOM EOS =S02,F-BOM EOS =S02,F-BOM EOS =S02,F-BOM EOS =S02,F-BOM EOS =S02,F-BOM EOS =S02,F-BOM EOS =S02,F-BOM EOS =S02,F-BOM EOS =S02,F-BOM EOS =S02,F-BOM EOS =S02,F-BOM EOS =S02,BLOC,Buy,,,each,,,,,,,,22105200,false,,,,,,,,,,0.01,,,,,kg,Specified,,,M60 M2M LO BLOC,OP Optics (B8),"Yang, Ian",2024-12-06 08:40:45
2,HAZF-41174-001,Standard Part,Component,1,10,meters,00.27 ,Ölflex Classic 110 5G1.5mm2,Released,,,,,,,,W120,I1,Ölflex Classic 110 5G1.5mm2,Data cableNumbered cable Ölflex Classic 110 5G1.5mm2 / AWG 15 U0/U =300V / 500V Certificate(s): CE,"Ölflex Classic 110 5G1,5mm2","Nummernkabel Ölflex Classic 110 5G1,5mm2 / AWG 15 U0/U =300V / 500V Zulassung(en): CE","ÖLFLEX 电缆线  5X1,5MM2","ÖLFLEX 电缆线  5X1,5MM2",cable blindado cable blindado  ,cable blindado cable blindado  ,,,,,,,Corporate,Buy,,,meters,false,02620901,,,,"UVE -30042-152,LONT-10938-001,HAZF-12280-001,HAZF-12281-001,HAZB-34200-001,HAZC-10171-001",,27060000,false,Dangerous Good No / Hazardous Good No,K00687,,true,,,,,,,220,220,16,0.127,kg,Specified,,,S22 Standardization BHWL,WF Wafer (D1),"Malinovic, Sasa Administrator",2024-12-23 08:57:33
2,LONT-11431-001,Standard Part,Component,2,10,meters,00.2 ,"Cable ÖLFLEX-110/05 7G1,5mm2",Released,,,,,,,,W122,I1,"Cable ÖLFLEX-110/05 7G1,5mm2","Cable ÖLFLEX-110/05 7G1,5mm2   LAPP, Type: ÖLFLEX-110/05, 7G1.5 mm2, Order No.: 1119307  ","Leitung ÖLFLEX-110/05          7G1,5 mm2","Leitung ÖLFLEX-110/05          7G1,5 mm2   TH-Text  LAPP, Typ: ÖLFLEX-110/05, 7G1,5 mm2, Best.-Nr.: 1119307  ------------------------------------------------------------  ",,"LAPP，型号： ÖLFLEX-110/05，7G1.5 mm2，订单号： 1119307
",,,,,,,,,"BLOC, BLOA",Buy,,,meters,false,10000048,,,,,,27060000,false,Dangerous Good No / Hazardous Good No,K00687,,,,Yes,,,,0.1,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Zandonella, Romolo",2021-07-13 09:43:20
2,LONT-11431-001,Standard Part,Component,3,10,meters,00.2 ,"Cable ÖLFLEX-110/05 7G1,5mm2",Released,,,,,,,,W124,I1,"Cable ÖLFLEX-110/05 7G1,5mm2","Cable ÖLFLEX-110/05 7G1,5mm2   LAPP, Type: ÖLFLEX-110/05, 7G1.5 mm2, Order No.: 1119307  ","Leitung ÖLFLEX-110/05          7G1,5 mm2","Leitung ÖLFLEX-110/05          7G1,5 mm2   TH-Text  LAPP, Typ: ÖLFLEX-110/05, 7G1,5 mm2, Best.-Nr.: 1119307  ------------------------------------------------------------  ",,"LAPP，型号： ÖLFLEX-110/05，7G1.5 mm2，订单号： 1119307
",,,,,,,,,"BLOC, BLOA",Buy,,,meters,false,10000048,,,,,,27060000,false,Dangerous Good No / Hazardous Good No,K00687,,,,Yes,,,,0.1,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Zandonella, Romolo",2021-07-13 09:43:20
2,LONT-11431-001,Standard Part,Component,4,10,meters,00.2 ,"Cable ÖLFLEX-110/05 7G1,5mm2",Released,,,,,,,,W126,I1,"Cable ÖLFLEX-110/05 7G1,5mm2","Cable ÖLFLEX-110/05 7G1,5mm2   LAPP, Type: ÖLFLEX-110/05, 7G1.5 mm2, Order No.: 1119307  ","Leitung ÖLFLEX-110/05          7G1,5 mm2","Leitung ÖLFLEX-110/05          7G1,5 mm2   TH-Text  LAPP, Typ: ÖLFLEX-110/05, 7G1,5 mm2, Best.-Nr.: 1119307  ------------------------------------------------------------  ",,"LAPP，型号： ÖLFLEX-110/05，7G1.5 mm2，订单号： 1119307
",,,,,,,,,"BLOC, BLOA",Buy,,,meters,false,10000048,,,,,,27060000,false,Dangerous Good No / Hazardous Good No,K00687,,,,Yes,,,,0.1,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Zandonella, Romolo",2021-07-13 09:43:20
2,LONT-10750-001,Standard Part,Component,5,10,meters,03.4 ,control cable 3G1.5mm2 ø6.7 outside,Released,,,,,,,,W128,I1,control cable 3G1.5mm2 ø6.7 outside,"control cable 3G1.5mm2 ø6.7 outside
 manufacturer Lapp-Kabel
art. no. 1119303
type ÖLFLEX CLASSIC 110",Steuerkabel 3G1.5mm2 ø6.7 aussen,"Steuerkabel 3G1.5mm2 ø6.7 aussen
 Hersteller Lapp-Kabel
Art.-Nr. 1119303
Typ ÖLFLEX CLASSIC 110",控制电缆 3G1.5mm2 ø6.7 外部,"控制电缆 3G1.5mm2 ø6.7 外部
 制造商 Lapp-Kabel
产品编号 1119303
型号 ÖLFLEX CLASSIC 110",cable de control 3G1.5mm2 ø6.7 fuera,"cable de control 3G1.5mm2 ø6.7 fuera
 fabricante Lapp-Kabel
n.º art. 1119303
tipo ÖLFLEX CLASSIC 110",cabo de controle 3G1.5mm2 ø6.7 externo,"cabo de controle 3G1.5mm2 ø6.7 externo
 fabricante Lapp-Kabel
número do artigo 1119303
tipo ÖLFLEX CLASSIC 110",řídicí kabel 3G1.5mm2 ø6.7 vnější,"řídicí kabel 3G1.5mm2 ø6.7 vnější
 výrobce Lapp-Kabel
č. položky 1119303
typ ÖLFLEX CLASSIC 110",cáp điều khiển 3G1.5mm2 ø6.7 bên ngoài,"cáp điều khiển 3G1.5mm2 ø6.7 bên ngoài
 nhà sản xuất Lapp-Kabel
mã số sản phẩm 1119303
loại ÖLFLEX CLASSIC 110",Corporate,Buy,,,meters,,10000043,,,,"UVE -30042-151,UNE -30484-183,LONT-24168-001,HAZD-18857-001",,27060000,false,Dangerous Good No / Hazardous Good No,K00687,,,,Yes,6.7,6.7,100,0.083,155,155,13,0.083,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Y A, Ankith",2024-04-10 12:28:43
2,LONT-10750-001,Standard Part,Component,6,10,meters,03.4 ,control cable 3G1.5mm2 ø6.7 outside,Released,,,,,,,,W130,I1,control cable 3G1.5mm2 ø6.7 outside,"control cable 3G1.5mm2 ø6.7 outside
 manufacturer Lapp-Kabel
art. no. 1119303
type ÖLFLEX CLASSIC 110",Steuerkabel 3G1.5mm2 ø6.7 aussen,"Steuerkabel 3G1.5mm2 ø6.7 aussen
 Hersteller Lapp-Kabel
Art.-Nr. 1119303
Typ ÖLFLEX CLASSIC 110",控制电缆 3G1.5mm2 ø6.7 外部,"控制电缆 3G1.5mm2 ø6.7 外部
 制造商 Lapp-Kabel
产品编号 1119303
型号 ÖLFLEX CLASSIC 110",cable de control 3G1.5mm2 ø6.7 fuera,"cable de control 3G1.5mm2 ø6.7 fuera
 fabricante Lapp-Kabel
n.º art. 1119303
tipo ÖLFLEX CLASSIC 110",cabo de controle 3G1.5mm2 ø6.7 externo,"cabo de controle 3G1.5mm2 ø6.7 externo
 fabricante Lapp-Kabel
número do artigo 1119303
tipo ÖLFLEX CLASSIC 110",řídicí kabel 3G1.5mm2 ø6.7 vnější,"řídicí kabel 3G1.5mm2 ø6.7 vnější
 výrobce Lapp-Kabel
č. položky 1119303
typ ÖLFLEX CLASSIC 110",cáp điều khiển 3G1.5mm2 ø6.7 bên ngoài,"cáp điều khiển 3G1.5mm2 ø6.7 bên ngoài
 nhà sản xuất Lapp-Kabel
mã số sản phẩm 1119303
loại ÖLFLEX CLASSIC 110",Corporate,Buy,,,meters,,10000043,,,,"UVE -30042-151,UNE -30484-183,LONT-24168-001,HAZD-18857-001",,27060000,false,Dangerous Good No / Hazardous Good No,K00687,,,,Yes,6.7,6.7,100,0.083,155,155,13,0.083,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Y A, Ankith",2024-04-10 12:28:43
2,LONT-10750-001,Standard Part,Component,7,10,meters,03.4 ,control cable 3G1.5mm2 ø6.7 outside,Released,,,,,,,,W132,I1,control cable 3G1.5mm2 ø6.7 outside,"control cable 3G1.5mm2 ø6.7 outside
 manufacturer Lapp-Kabel
art. no. 1119303
type ÖLFLEX CLASSIC 110",Steuerkabel 3G1.5mm2 ø6.7 aussen,"Steuerkabel 3G1.5mm2 ø6.7 aussen
 Hersteller Lapp-Kabel
Art.-Nr. 1119303
Typ ÖLFLEX CLASSIC 110",控制电缆 3G1.5mm2 ø6.7 外部,"控制电缆 3G1.5mm2 ø6.7 外部
 制造商 Lapp-Kabel
产品编号 1119303
型号 ÖLFLEX CLASSIC 110",cable de control 3G1.5mm2 ø6.7 fuera,"cable de control 3G1.5mm2 ø6.7 fuera
 fabricante Lapp-Kabel
n.º art. 1119303
tipo ÖLFLEX CLASSIC 110",cabo de controle 3G1.5mm2 ø6.7 externo,"cabo de controle 3G1.5mm2 ø6.7 externo
 fabricante Lapp-Kabel
número do artigo 1119303
tipo ÖLFLEX CLASSIC 110",řídicí kabel 3G1.5mm2 ø6.7 vnější,"řídicí kabel 3G1.5mm2 ø6.7 vnější
 výrobce Lapp-Kabel
č. položky 1119303
typ ÖLFLEX CLASSIC 110",cáp điều khiển 3G1.5mm2 ø6.7 bên ngoài,"cáp điều khiển 3G1.5mm2 ø6.7 bên ngoài
 nhà sản xuất Lapp-Kabel
mã số sản phẩm 1119303
loại ÖLFLEX CLASSIC 110",Corporate,Buy,,,meters,,10000043,,,,"UVE -30042-151,UNE -30484-183,LONT-24168-001,HAZD-18857-001",,27060000,false,Dangerous Good No / Hazardous Good No,K00687,,,,Yes,6.7,6.7,100,0.083,155,155,13,0.083,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Y A, Ankith",2024-04-10 12:28:43
2,LONT-10750-001,Standard Part,Component,8,10,meters,03.4 ,control cable 3G1.5mm2 ø6.7 outside,Released,,,,,,,,W134,I1,control cable 3G1.5mm2 ø6.7 outside,"control cable 3G1.5mm2 ø6.7 outside
 manufacturer Lapp-Kabel
art. no. 1119303
type ÖLFLEX CLASSIC 110",Steuerkabel 3G1.5mm2 ø6.7 aussen,"Steuerkabel 3G1.5mm2 ø6.7 aussen
 Hersteller Lapp-Kabel
Art.-Nr. 1119303
Typ ÖLFLEX CLASSIC 110",控制电缆 3G1.5mm2 ø6.7 外部,"控制电缆 3G1.5mm2 ø6.7 外部
 制造商 Lapp-Kabel
产品编号 1119303
型号 ÖLFLEX CLASSIC 110",cable de control 3G1.5mm2 ø6.7 fuera,"cable de control 3G1.5mm2 ø6.7 fuera
 fabricante Lapp-Kabel
n.º art. 1119303
tipo ÖLFLEX CLASSIC 110",cabo de controle 3G1.5mm2 ø6.7 externo,"cabo de controle 3G1.5mm2 ø6.7 externo
 fabricante Lapp-Kabel
número do artigo 1119303
tipo ÖLFLEX CLASSIC 110",řídicí kabel 3G1.5mm2 ø6.7 vnější,"řídicí kabel 3G1.5mm2 ø6.7 vnější
 výrobce Lapp-Kabel
č. položky 1119303
typ ÖLFLEX CLASSIC 110",cáp điều khiển 3G1.5mm2 ø6.7 bên ngoài,"cáp điều khiển 3G1.5mm2 ø6.7 bên ngoài
 nhà sản xuất Lapp-Kabel
mã số sản phẩm 1119303
loại ÖLFLEX CLASSIC 110",Corporate,Buy,,,meters,,10000043,,,,"UVE -30042-151,UNE -30484-183,LONT-24168-001,HAZD-18857-001",,27060000,false,Dangerous Good No / Hazardous Good No,K00687,,,,Yes,6.7,6.7,100,0.083,155,155,13,0.083,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Y A, Ankith",2024-04-10 12:28:43
